id,movie_page_url,file_path
104,https://boxofficetw.tfai.org.tw/search/23363/%E5%8A%87%E5%A0%B4%E7%89%88%20%E5%BC%A6%E9%9F%B3%20%E2%94%80%E5%88%9D%E5%A7%8B%E7%9A%84%E4%B8%80%E5%B0%84%E2%94%80,data/web_scraping_data/box_office/104.yaml
105,https://boxofficetw.tfai.org.tw/search/23548/%E6%97%A5%E9%BA%97,data/web_scraping_data/box_office/105.yaml
106,https://boxofficetw.tfai.org.tw/search/23602/%E9%9C%8D%E7%88%BE%E7%9A%84%E7%A7%BB%E5%8B%95%E5%9F%8E%E5%A0%A1,data/web_scraping_data/box_office/106.yaml
107,https://boxofficetw.tfai.org.tw/search/26716/%E9%9D%92%E6%98%A5%E9%A4%8A%E6%88%90%E8%A8%98,data/web_scraping_data/box_office/107.yaml
108,https://boxofficetw.tfai.org.tw/search/23635/%E6%AF%92%E8%88%8C%E5%A4%A7%E7%8B%80,data/web_scraping_data/box_office/108.yaml
109,https://boxofficetw.tfai.org.tw/search/24094/%E6%84%9B%E6%83%85%E7%BE%8E%E6%A8%82%E5%9C%B0,data/web_scraping_data/box_office/109.yaml
110,https://boxofficetw.tfai.org.tw/search/23721/%E5%B7%AB%E6%AF%8D,data/web_scraping_data/box_office/110.yaml
111,https://boxofficetw.tfai.org.tw/search/23671/%E6%9C%AC%E6%97%A5%E5%85%AC%E4%BC%91,data/web_scraping_data/box_office/111.yaml
112,https://boxofficetw.tfai.org.tw/search/23439/%E6%8A%95%E5%A5%94%E6%80%92%E6%B5%B7,data/web_scraping_data/box_office/112.yaml
113,https://boxofficetw.tfai.org.tw/search/23796/8%E9%87%90%E7%B1%B3%EF%BC%9A%E8%A9%9B%E5%92%92%E5%BD%B1%E5%B8%B6,data/web_scraping_data/box_office/113.yaml
114,https://boxofficetw.tfai.org.tw/search/23872/%E5%B0%8F%E6%B7%98%E6%B0%A3%E5%B0%BC%E5%8F%A4%E6%8B%89%EF%BC%9A%E5%BF%AB%E6%A8%82%E7%9A%84%E6%BA%90%E9%A0%AD,data/web_scraping_data/box_office/114.yaml
115,https://boxofficetw.tfai.org.tw/search/23888/%E5%A4%8F%E6%97%A5%E6%82%84%E6%82%84%E8%A9%B1,data/web_scraping_data/box_office/115.yaml
116,https://boxofficetw.tfai.org.tw/search/23783/%E9%AD%94%E5%A5%B3%E5%AE%85%E6%80%A5%E4%BE%BF(%E6%97%A5%E8%AA%9E%E7%89%88),data/web_scraping_data/box_office/116.yaml
117,https://boxofficetw.tfai.org.tw/search/23787/%E9%AC%BC%E7%8E%A9%E4%BA%BA%204K%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9%E7%89%88,data/web_scraping_data/box_office/117.yaml
