id,movie_page_url,file_path
138,https://boxofficetw.tfai.org.tw/search/5992/%E8%9C%98%E8%9B%9B%E4%BA%BA%EF%BC%9A%E8%BF%94%E6%A0%A1%E6%97%A5(%E6%95%B8%E4%BD%8DIMAX%202D%E7%89%88),data\box_office\by_id\138.json
139,https://boxofficetw.tfai.org.tw/search/5696/%E9%98%BF%E6%8B%89%E4%B8%81,data\box_office\by_id\139.json
140,https://boxofficetw.tfai.org.tw/search/8798/%E6%AD%BB%E4%BE%8D2,data\box_office\by_id\140.json
141,https://boxofficetw.tfai.org.tw/search/5659/%E7%A5%9E%E9%AC%BC%E5%82%B3%E5%A5%87,data\box_office\by_id\141.json
142,https://boxofficetw.tfai.org.tw/search/10232/%E7%8C%9B%E6%AF%92,data\box_office\by_id\142.json
143,https://boxofficetw.tfai.org.tw/search/12272/%E8%89%BE%E8%8E%89%E5%A1%94%EF%BC%9A%E6%88%B0%E9%AC%A5%E5%A4%A9%E4%BD%BF,data\box_office\by_id\143.json
144,https://boxofficetw.tfai.org.tw/search/9260/%E8%B6%85%E4%BA%BA%E7%89%B9%E6%94%BB%E9%9A%8A2,data\box_office\by_id\144.json
145,https://boxofficetw.tfai.org.tw/search/12879/%E5%93%A5%E5%90%89%E6%8B%89II%E6%80%AA%E7%8D%B8%E4%B9%8B%E7%8E%8B,data\box_office\by_id\145.json
146,https://boxofficetw.tfai.org.tw/search/19885/%E6%B0%B8%E6%81%86%E6%97%8F,data\box_office\by_id\146.json
147,https://boxofficetw.tfai.org.tw/search/4905/%E9%87%91%E5%89%9B%EF%BC%9A%E9%AA%B7%E9%AB%8F%E5%B3%B6(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\147.json
148,https://boxofficetw.tfai.org.tw/search/10730/%E6%80%AA%E7%8D%B8%E8%88%87%E8%91%9B%E6%9E%97%E6%88%B4%E8%8F%AF%E5%BE%B7%E7%9A%84%E7%BD%AA%E8%A1%8C,data\box_office\by_id\148.json
149,https://boxofficetw.tfai.org.tw/search/4904/%E7%BE%8E%E5%A5%B3%E8%88%87%E9%87%8E%E7%8D%B8(%E6%95%B8%E4%BD%8DIMAX%202D%E7%89%88),data\box_office\by_id\149.json
150,https://boxofficetw.tfai.org.tw/search/23049/%E9%BB%91%E8%B1%B9%202%EF%BC%9A%E7%93%A6%E5%B9%B2%E9%81%94%E8%90%AC%E6%AD%B2,data\box_office\by_id\150.json
151,,
152,https://boxofficetw.tfai.org.tw/search/4654/%E6%83%A1%E9%9D%88%E5%8F%A4%E5%A0%A1%EF%BC%9A%E6%9C%80%E7%B5%82%E7%AB%A0(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\152.json
