序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
5650,中華民國,盛夏光年,2006/10/13,前景娛樂有限公司、前滾翻影視有限公司,12,21,491273.0000,2094,336135.0000,277708.0000
5651,中華民國,削瘦的靈魂,2021/03/19,目宿媒體股份有限公司,14,43,490214.0000,2182,198679.0000,293609.0000
5652,中華民國,迷走廣州,2020/11/27,兆映電影事業有限公司 高雄人,25,16,486513.0000,2226,346934.0000,325298.0000
5653,中華民國,我記得,2021/12/24,目宿媒體股份有限公司,15,55,473663.0000,2211,210878.0000,266438.0000
5654,中華民國,只要我長大,2016/11/11,華映娛樂股份有限公司、日月星辰娛樂事業股份有限公司,10,21,456207.0000,2082,346877.0000,294407.0000
5655,中華民國,修行,2022/01/14,老灰狼影片製作有限公司,17,20,453169.0000,2043,298941.0000,258414.0000
5656,中華民國,文林銀行,2021/11/12,視納華仁文化傳播股份有限公司,11,43,442845.0000,1928,94600.0000,224425.0000
5657,中華民國,夢遊樂園,2023/03/15,想飛的魚電影製作有限公司、東睿貨物通運企業股份有限公司、瑞陞運通有限公司,20,18,442300.0000,1939,377248.0000,400235.0000
5658,中華民國,夏日天空的那匹紅馬,2022/12/23,簡單主張影音製作有限公司,12,18,435294.0000,1948,273319.0000,122339.0000
5659,中華民國,炸彈客,2023/04/21,黑科技電影工作室,8,14,422880.0000,1852,415865.0000,226055.0000
5660,中華民國,新寶島曼波,2023/10/31,目宿媒體股份有限公司,6,17,413650.0000,1879,220525.0000,157530.0000
5661,中華民國,超級大國民(經典數位修復版),2016/10/28,萬仁電影有限公司,3,21,404250.0000,1879,245025.0000,235530.0000
5662,中華民國,臥虎藏龍,2000/07/07,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,24,41,404116.0000,1609,227632.0000,210353.0000
5663,中華民國,擒慾女王,2023/05/19,後場音像紀錄工作室有限公司,6,25,399180.0000,2699,126840.0000,239855.0000
5664,中華民國,阿查依蘭的呼喚,2021/11/26,久藝傳播有限公司,10,27,397070.0000,1755,215110.0000,194450.0000
5665,中華民國,尊瑪 尊瑪：我和她們在喜馬拉雅山的夏天,2018/01/19,林麗芳,5,24,395095.0000,1754,260570.0000,225295.0000
5666,中華民國,孫行者傳(國語版),2022/10/14,數位領域電影文化股份有限公司,7,11,389100.0000,1359,230490.0000,97530.0000
5667,中華民國,櫥窗人生,2016/11/25,中華民國   華稷多媒體有限公司、大陸  福建若可文化產業有限公司、大陸  福建巨象文化傳播有限公司,11,21,388800.0000,1825,258110.0000,248345.0000
5668,中華民國,《畢業旅行笑翻天》,2018/02/02,(中華民國)立吉聖娛樂事業股份有限公司、(中華民國)儷峰影業有限公司、(大陸)江蘇學冠影業有限公司,10,13,386725.0000,1722,380955.0000,187410.0000
5669,中華民國,我不流行二十年,2020/03/20,角頭文化事業股份有限公司,8,39,381686.0000,1579,194598.0000,260136.0000
5670,中華民國,波濤最深處,2021/09/10,黃明川電影視訊有限公司,10,30,378159.0000,1723,83674.0000,184354.0000
5671,中華民國,狂飆一夢,2020/03/06,廖建華,8,93,366974.0000,1687,164956.0000,204276.0000
5672,中華民國,最是橙黃橘綠時,2019/03/15,好野娛樂有限公司,11,20,366394.0000,1600,261779.0000,225529.0000
5673,中華民國,生而為人,2021/12/03,飛行鑰電影有限公司,14,15,364732.0000,1609,343629.0000,308522.0000
5674,中華民國,KULO,2022/07/08,後場音像紀錄工作室有限公司,8,28,362030.0000,2268,164270.0000,253950.0000
5675,中華民國,憨嘉,2018/11/09,財團法人慈濟傳播人文志業基金會,9,15,361957.0000,1641,319722.0000,200172.0000
5676,中華民國,客人主人,2024/06/19,財團法人公共電視文化事業基金會,9,6,360620.0000,1417,360620.0000,227680.0000
5677,中華民國,麻罪犯,2023/04/28,後場音像紀錄工作室有限公司,6,23,359215.0000,2448,136225.0000,250820.0000
5678,中華民國,多肉女子生存之道,2021/04/09,後場音像紀錄工作室有限公司,6,30,356460.0000,2485,55180.0000,254620.0000
5679,中華民國,5月天諾亞方舟,2013/09/18,相信音樂國際股份有限公司,3,6,355250.0000,1331,355250.0000,355250.0000
5680,中華民國,非法母親,2021/04/30,後場音像紀錄工作室有限公司,8,66,354103.0000,2462,47310.0000,195023.0000
5681,中華民國,獸刑,2023/08/04,後場音像紀錄工作室有限公司,6,25,351720.0000,2399,124840.0000,240200.0000
5682,中華民國,動保蝙蝠俠,2021/03/19,後場音像紀錄工作室有限公司,6,33,351670.0000,2456,21700.0000,254420.0000
5683,中華民國,稻浪上的夢想家,2022/11/20,池上多力米股份有限公司,11,13,348330.0000,1590,215080.0000,200250.0000
5684,中華民國,花開富貴,2023/06/09,後場音像紀錄工作室有限公司,6,22,343195.0000,2348,114975.0000,221670.0000
5685,中華民國,X,2023/09/28,後場音像紀錄工作室有限公司,6,25,342820.0000,2344,141800.0000,247060.0000
5686,中華民國,人之初性本善,2023/10/06,後場音像紀錄工作室有限公司,6,26,337620.0000,2119,104580.0000,240120.0000
5687,中華民國,還孩子做自己,2022/05/27,後場音像紀錄工作室有限公司,6,29,337310.0000,2110,40570.0000,199390.0000
5688,中華民國,動物感傷の清晨,2023/10/13,飛爾創意有限公司、前景娛樂有限公司、霹靂國際多媒體股份有限公司、內容物數位電影製作有限公司,23,23,335766.0000,1499,183123.0000,153450.0000
5689,中華民國,我永遠永遠永遠愛你,2022/08/05,後場音像紀錄工作室有限公司,6,28,335120.0000,2116,80920.0000,233040.0000
5690,中華民國,少年阿堯,2021/01/08,林柏瑜,7,56,333400.0000,2087,108340.0000,185090.0000
5691,中華民國,童夢,2016/11/04,勤習堂電影有限公司,7,20,331740.0000,1667,202495.0000,180735.0000
5692,中華民國,癡情馬殺雞,2021/05/12,好勁影業有限公司、杰德創意影音管理股份有限公司(GagaOOLala),6,40,331200.0000,2077,14880.0000,226670.0000
5693,中華民國,野雀之詩,2020/07/24,一顆星工作室有限公司、立竿見影工作室,11,29,326405.0000,1504,211885.0000,161270.0000
5694,中華民國,洞兩洞六,2021/02/19,王逸帆,7,33,323820.0000,2026,21760.0000,265740.0000
5695,中華民國,尼泊爾布思議,2021/03/12,後場音像紀錄工作室有限公司,6,29,320800.0000,2268,24240.0000,212000.0000
5696,中華民國,我親愛的父親,2019/09/20,穀得電影有限公司,10,30,319159.0000,1465,50591.0000,195274.0000
5697,中華民國,伏魔殿,2021/02/26,王逸帆,7,34,317010.0000,1981,43910.0000,243600.0000
5698,中華民國,綠色牢籠,2021/05/14,木林電影有限公司、株式会社ムーリンプロダクション,18,32,311782.0000,1399,90829.0000,186231.0000
5699,中華民國,同學會來嗎,2018/11/02,吳仲立、吳建國,6,26,308975.0000,1397,211020.0000,187695.0000
5700,中華民國,編號174：錯命逆行,2018/05/25,飛行圓國際有限公司、龍華數位媒體科技股份有限公司、世詮多媒體有限公司、富士康廣告有限公司,11,17,307211.0000,1368,237361.0000,104876.0000
5701,中華民國,失路人,2020/02/21,中影股份有限公司,7,28,305383.0000,1421,169773.0000,190173.0000
5702,中華民國,台北物語2-獲利者,2020/01/16,丰采公關行銷有限公司、健友國際企業有限公司,15,23,305320.0000,1331,256250.0000,149810.0000
5703,中華民國,菠蘿蜜,2020/01/03,蜂鳥影像有限公司、邊境映象藝文有限公司 高雄人,4,21,305069.0000,1353,194169.0000,154654.0000
5704,中華民國,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,2022/09/16,後場音像紀錄工作室有限公司,6,28,303680.0000,1900,46160.0000,219920.0000
5705,中華民國,最乖巧的殺人犯,2019/08/30,安澤映畫有限公司,7,21,302780.0000,1316,219730.0000,187585.0000
5706,中華民國,有時 Mama，有時 Mimi,2022/04/15,後場音像紀錄工作室有限公司,6,35,302620.0000,1893,70800.0000,187120.0000
5707,中華民國,逐風少年,2016/08/12,甲普國際媒體股份有限公司,4,24,301236.0000,1353,174376.0000,220361.0000
5708,中華民國,阿紫,2020/07/31,吳郁瑩,10,49,298683.0000,1337,169784.0000,158068.0000
5709,中華民國,一個人的收藏,2017/05/12,大熊星國際多媒體股份有限公司,6,16,290420.0000,1366,163065.0000,154715.0000
5710,中華民國,卡卡囌卡卡衝,2020/11/27,啟宏多媒體事業有限公司,10,15,286517.0000,1273,223642.0000,191047.0000
5711,中華民國,澤水困,2017/08/25,辛建宗電影製作有限公司,1,14,278970.0000,1251,101980.0000,126945.0000
5712,中華民國,我的西門小故事,2016/10/07,黃豆影像有限公司,7,31,276595.0000,1340,170010.0000,113590.0000
5713,中華民國,滿七,2024/08/30,映虹影視有限公司、太睿投資有限公司,6,5,274540.0000,1148,274540.0000,274540.0000
5714,中華民國,尼羅河女兒,2016/09/23,學者國際多媒體股份有限公司,3,21,268830.0000,1259,106285.0000,91380.0000
5715,中華民國,她說,2024/05/24,吉光日和電影有限公司,17,28,263770.0000,1141,174413.0000,186355.0000
5716,中華民國,在他的獎牌中迷惘,2021/11/05,後場音像紀錄工作室有限公司,7,28,262320.0000,1642,81680.0000,166590.0000
5717,中華民國,與失智共舞,2019/09/20,財團法人天主教失智老人社會福利基金會,1,30,258695.0000,1197,21875.0000,178295.0000
5718,中華民國,醬狗,2021/09/24,想映電影有限公司、佳映娛樂國際股份有限公司 張智瑋、蔡陳藹玲、有限会社四面楚歌,11,23,258619.0000,1170,146449.0000,130959.0000
5719,中華民國,真相地圖,2021/11/19,後場音像紀錄工作室有限公司,6,26,243780.0000,1525,68990.0000,163230.0000
5720,中華民國,家家,2022/06/30,姚國禎,9,97,240625.0000,1517,180505.0000,131895.0000
5721,中華民國,火焰中的星空,2018/09/27,符號文化股份有限公司,2,8,232025.0000,1057,205035.0000,50945.0000
5722,中華民國,聖石傳說,2000/01/22,霹靂國際多媒體股分有限公司,26,14,217993.0000,895,177803.0000,145026.0000
5723,中華民國,17歲的天空 4K數位修復版,2021/10/02,三和娛樂國際有限公司,28,23,210498.0000,926,153726.0000,137353.0000
5724,中華民國,失序正義,2022/11/25,傑恩西影像工作室,7,29,208522.0000,988,133205.0000,134723.0000
5725,中華民國,天使去哪兒？台灣單車假期,2016/07/29,龍馬文創股份有限公司、北京太合環球影業投資有限公司,6,13,204285.0000,975,143665.0000,108455.0000
5726,中華民國,全明星星光音樂會,2022/10/29,必應創造股份有限公司,1,2,202500.0000,915,202500.0000,202500.0000
5727,中華民國,不滅之光,2019/05/24, 臺北市鷺江學術文化協會,1,34,201325.0000,907,110450.0000,94485.0000
5728,中華民國,以愛之茗,2024/05/24,文化內容策進院、高雄人、FILM FUND LUXEMBOURG、EURIMAGES、 CANAL+、 ARTE FRANCE、 CINE+、 ORANGE STUDIO、COHEN MEDIA GROUP  LLC、THE RED SEA FUND,14,15,199748.0000,855,120024.0000,107702.0000
5729,中華民國,屍憶,2015/08/20,好好電影工作室有限公司、好好影業中國有限公司、大聲創意國際事業有限公司、玫黎桑國際娛樂有限公司、雅慕斯娛樂股份有限公司、量能文創股份有限公司,10,15,198492.0000,799,179645.0000,118072.0000
5730,中華民國,一一,2024/01/01,PONY CANYON,1,17,193875.0000,756,125900.0000,44410.0000
5731,中華民國,轉彎之後......,2021/05/14,美亞娛樂發展股份有限公司、良人行影業有限公司、曙光電影有限公司、(大陸)華策影業(天津)有限公司、(香港)驕陽電影有限公司、(香港)種子電影有限公司,30,30,181496.0000,781,106974.0000,136593.0000
5732,中華民國,不即不離,2016/11/25,蜂鳥影像有限公司,3,14,181080.0000,877,121100.0000,136045.0000
5733,中華民國,風櫃來的人,2018/11/30,三三電影製作有限公司,2,14,177230.0000,803,134155.0000,88585.0000
5734,中華民國,請愛我的女朋友,2017/10/20,藝達晨影業文化有限公司,8,15,150807.0000,646,135847.0000,76312.0000
5735,中華民國,翡翠之城,2016/11/25,岸上影像有限公司、財團法人公共電視文化事業基金會,1,13,150495.0000,679,98015.0000,78780.0000
5736,中華民國,不老騎士-歐兜邁環台日記,2012/10/12,財團法人弘道老人福利基金會 、旋轉牧馬工作室、視納華仁文化傳播股份有限公司,2,2,149210.0000,503,149210.0000,0
5737,中華民國,明晚空中見,2020/09/30,福斯傳媒有限公司、滿滿額娛樂股份有限公司、文達文創股份有限公司、台北市電影委員會,3,15,144720.0000,702,134395.0000,33385.0000
5738,中華民國,失控謊言,2016/04/15,內容物數位電影製作有限公司、三映電影文化事業有限公司、索拉爾國際股份有限公司,4,22,133140.0000,1273,74580.0000,79920.0000
5739,中華民國,不散（4K修復版）,2023/08/11,汯呄霖電影有限公司,2,10,132740.0000,573,96280.0000,93860.0000
5740,中華民國,指甲刀人魔,2017/04/21,(香港)太陽娛樂文化有限公司、(香港)正在電影有限公司、(大陸)喀什嘉映文化傳媒有限公司、(大陸)東海旭日影業有限公司、(大陸)北京嘉美春天影業有限公司、(大陸)新疆烈火文化傳媒有限公司,18,8,131385.0000,602,130615.0000,84000.0000
5741,中華民國,兒子老子,2016/11/04,老灰狼影片製作有限公司,1,13,129385.0000,577,72755.0000,66090.0000
5742,中華民國,睏寐之際,2024/06/07,大照國際影像有限公司,8,22,124395.0000,576,64906.0000,45920.0000
5743,中華民國,血琥珀,2018/07/27,李永超、海鵬影業有限公司,4,14,124270.0000,619,112950.0000,49910.0000
5744,中華民國,乒乓,2017/10/02,財團法人公共電視文化事業基金會,2,6,123264.0000,577,123264.0000,103264.0000
5745,中華民國,勸世三姊妹：大銀幕特別版,2022/05/14,國家表演藝術中心衛武營國家藝術文化中心,6,7,123099.0000,441,123099.0000,61309.0000
5746,中華民國,小玩意,2018/04/27,肯園國際股份有限公司,7,15,119075.0000,554,86675.0000,58370.0000
5747,中華民國,宜花東鹿記,2021/11/11,大右音樂事業有限公司,2,2,110420.0000,413,110420.0000,0
5748,中華民國,恐怖份子,2020/06/24,中影股份有限公司,4,12,102025.0000,430,41260.0000,74770.0000
5749,中華民國,誰殺了比利比莉,2024/08/23,種子影業股份有限公司,15,21,87951.0000,374,72286.0000,50676.0000
5750,中華民國,疑霧公堂,2019/04/12,公共電視文化事業基金會,1,11,81350.0000,360,57470.0000,49740.0000
5751,中華民國,最萌身高差,2017/06/16,(中華民國)華宇國際娛樂有限公司、(大陸)中影新銳(北京)影業有限公司,5,13,79450.0000,368,75210.0000,55660.0000
5752,中華民國,那時此刻,2016/03/04,那時此刻股份有限公司、後場音像紀錄工作室有限公司、中國信託金融控股股份有限公司、視納華仁文化傳播股份有限公司,4,13,73340.0000,486,9920.0000,7820.0000
5753,中華民國,嫐,2018/04/20,金大立電影企業股份有限公司,7,11,71350.0000,317,67375.0000,40080.0000
5754,中華民國,林投記,2017/10/02,財團法人公共電視文化事業基金會,1,4,69440.0000,354,69440.0000,53350.0000
5755,中華民國,灣生回家,2015/10/16,田澤文化有限公司,2,2,69040.0000,294,69040.0000,34080.0000
5756,中華民國,魅舞,2024/01/19,黑石映像傳播製作社,7,16,63872.0000,262,55317.0000,49603.0000
5757,中華民國,格瑞特真相,2022/05/13,法務部調查局,10,64,60417.0000,271,49272.0000,20682.0000
5758,中華民國,明天比昨天長久,2024/01/19,文化內容策進院、高雄市電影館（高雄人）,9,14,56153.0000,236,47978.0000,22843.0000
5759,中華民國,講話沒有在聽,2021/11/17,超人說影像有限公司、打勾勾娛樂有限公司,1,2,54560.0000,341,54560.0000,27200.0000
